정산관리,매출 청구 확정,미확정,[매출 청구 확정] 버튼,,Confirm Modal,"실적이 전월 진행매출로 설정되어 있으며, 고객 변경 결재 요청이 진행 중인 경우",,매출 청구 확정을 위한 조건을 확인해 주시기 바랍니다.,,{{n}}행,진행매출 청구고객 변경 결재가 진행 중입니다. 기획팀 승인 이후 청구확정이 가능합니다.,,,확인,,
정산관리,매출 청구 확정,미확정,[매출 청구 확정] 버튼,,Confirm Modal,"실적이 전월 진행매출로 설정되어 있으며, 고객 변경 결재 요청을 하지 않은 경우",,매출 청구 확정을 위한 조건을 확인해 주시기 바랍니다.,,{{n}}행,고객 변경에 대한 결재가 필요한 실적입니다. 진행매출 청구고객 변경 결재요청을 클릭하여 결재를 받으시기 바랍니다.,,,확인,,
정산관리,매출 청구 확정,미확정,[매출 청구 확정] 버튼,,Confirm Modal,실적이 현재 진행매출 결재가 진행 중인 경우,,매출 청구 확정을 위한 조건을 확인해 주시기 바랍니다.,,{{n}}행 ,진행매출 결재가 진행 중입니다. 기획팀 승인 이후 청구확정이 가능합니다.,,,확인,,
정산관리,매출 청구 확정,미확정,[매출 청구 확정] 버튼,,Confirm Modal,청구구분이 미청구인 실적,,매출 청구 확정을 위한 조건을 확인해 주시기 바랍니다.,,{{n}}행,진행매출 결재가 필요한 실적입니다. 진행매출 결재요청을 클릭하시기 바랍니다.,,,확인,,
정산관리,매출 청구 확정,확정,[매출 청구 확정 취소] 버튼,,,매출 회계 전기가 완료된 실적 포함,,"매출 청구 확정 취소를 위한 조건을 확인해 주시기 바랍니다.
",,,매출 회계 전기된 실적은 청구취소할 수 없습니다.,,-,확인,,
정산관리,매출 청구 확정,확정,[매출 청구 확정 취소] 버튼,,,결재 진행 중인 실적 포함,,"매출 청구 확정 취소를 위한 조건을 확인해 주시기 바랍니다.
",,,결재 진행 중인 실적이 존재합니다. [정산관리 > 진행매출 결재] 메뉴에서 확인해 주시기 바랍니다.,,-,확인,,
정산관리,매출 청구 확정,확정,[매출 청구 확정 취소] 버튼,,,진행매출 청구 실적 중 청구확정 이력 포함,,매출 청구 확정 취소를 위한 조건을 확인해 주시기 바랍니다.,,,청구확정 취소 실적 중 진행매출의 청구 실적이 이미 청구확정된 이력이 있습니다. 진행매출의 실적을 먼저 청구확정취소하시기 바랍니다.,,-,확인,,
정산관리,매출 청구 확정,확정,[매출 청구 확정 취소] 버튼,,,진행매출 청구 실적 중 결재진행 이력 포함,,매출 청구 확정 취소를 위한 조건을 확인해 주시기 바랍니다.,,,청구확정 취소 실적 중 진행매출의 청구 실적이 결재 진행 중입니다. 결재가 완료되거나 삭제된 후 청구확정취소가 가능합니다.,,-,확인,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,전표일이 증빙일 보다 과거인 경우,,회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.,,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,상차일자와 전표일의 ‘월’이 다른 경우,,증빙일은 전표일 이후가 될 수 없습니다.,,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,이미 회계 전기된 실적 포함,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
이미 회계 전기된 실적이 존재합니다. 해당 실적을 제외하고 다시 시도해 주시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,부가가치세 허용 범위 초과,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
부가가치세 허용 범위를 초과하였습니다. 금액을 확인하고 다시 시도해 주시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,중지고객 포함,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
회계 전기 목록 중 중지된 고객이 포함되어 있어 전표 생성이 불가능합니다. 고객 상태를 확인한 후 다시 시도해 주시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,코스트센터에 영업조직 지정,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
코스트센터는 영업조직을 지정할 수 없습니다. 운영조직으로 변경하시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,매출조직에 운영조직 지정,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
매출조직은 운영조직을 지정할 수 없습니다. 영업조직으로 변경하시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,진행매출 청구 고객변경 결재요청 건 포함,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
진행매출 청구 시 고객 변경 결재 요청 건이 존재합니다. [정산관리 > 진행매출 결재관리]에서 진행사항을 확인하시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,진행매출 결재요청 건 포함,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
진행매출 결재 요청 건이 존재합니다. [정산관리 > 진행매출 결재관리]에서 진행사항을 확인하시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,미처리,[회계 전표 전송] 버튼,,,청구확정 요청 시 매출확정 실적 -,,"회계 전표 전송을 위한 조건을 확인해 주시기 바랍니다.
청구확정 요청 대상 중 매출확정된 실적이 존재하지 않습니다. 매출확정 실적이 삭제되었을 수 있으니 재조회 후 확인해 주시기 바랍니다.",,,,,,,,
정산관리,매출 회계 전기,처리,[마이너스 전기] 버튼,,,유효성 검사 -,,,,,,,,,,
정산관리,매출 회계 전기,처리,[회계 전표 취소] 버튼,,,유효성 검사 -,,,,,,,,,,
정산관리,매출 회계 전기 취소,마이너스,[마이너스 전기 취소] 버튼,,,유효성 검사 -,,,,,,,,,,
정산관리,매입 정산 확정,미확정,[조회] 버튼,,Toast-Caution,매입 조직 미선택,,매입 조직을 먼저 선택해 주세요.,,-,-,-,-,-,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 버튼,,Confirm Modal,확정 시도,,매입 정산을 확정하시겠어요?,,,총 {{n}}건에 대해 정산이 확정 처리됩니다.,,취소,확인,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정 팝업] > [확인] 버튼,,Confirm Modal,영업조직을 매입조직으로 지정함으로 인한 실패,600,매입 정산 확정에 실패하였습니다.,,,매입조직은 영업조직을 지정할 수 없습니다. 운영조직으로 변경하시기 바랍니다.,,-,확인,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 시도,,Confirm Modal,조직 폐쇄 상태 포함으로 인한 실패,600,매입 정산 확정에 실패하였습니다.,,,폐쇄된 조직이 존재합니다. 조직을 변경해 주시기 바랍니다.,,-,확인,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정 팝업] > [확인] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 매입 정산 확정이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 버튼,,,차량구분 위수탁 + 소속팀 미입력,,,,,,,,,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 시도,,,위수탁 차량 실적 중 소속팀 오류,,,,,,,,,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 버튼,,,매입확정일과 상차요청일 60일 이상 차이,,,,,,,,,,
정산관리,매입 정산 확정,미확정,[매입 정산 확정] 버튼,,,이미 매입 확정된 실적 포함,,해당 실적은 더 이상 수정하거나 처리할 수 없습니다. 확인 후 다시 시도해 주세요.,,,,,,,,
정산관리,매입 정산 확정,미확정,[산재보험 적용 제외] 버튼,,Confirm Modal,운송가맹점 대상,,현재 선택된 운송가맹점은 적용 대상이 아닙니다.,,,,,-,확인,,
정산관리,매입 정산 확정,미확정,[산재보험 적용 제외] 버튼,,Confirm Modal,차주 대상 시도,,"선택한 차주를 산재보험 적용 대상에서 제외 처리합니다.
산재보험 대상자로 설정된 차주만 산재보험이 적용됩니다.
산재보험 대상 여부는 [정보센터] 메뉴에서 설정할 수 있습니다.
산재보험 대상 차주의 실적은, 총매입금에서 산재보험료가
차감된 금액으로 회계 전기됩니다.",,,,,취소,산재보험 적용 제외,,
정산관리,매입 정산 확정,미확정,[산재보험 적용 제외] 버튼,,Toast-Sucess,성공,,"선택한 차주가 산재보험 적용 대상에서 제외되었습니다.
-> 토스트 미노출",정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 정산 확정,미확정,[산재보험 적용 제외] 버튼,,Confirm Modal,이미 미적용된 차주,,해당 차주는 이미 산재보험 적용 제외 상태입니다.,,,,,,확인,,
정산관리,매입 정산 확정,미확정,조직 선택 후 [소속 조직 변경] 버튼,,Confirm Modal,단건 또는 다건 모두 포함,,선택한 항목의 정산 조직이 선택한 조직으로 변경됩니다.,,,,,취소,확인,,
정산관리,매입 정산 확정,미확정,[소속 조직 변경] 버튼,,Toast-Sucess,성공,,"총 {{n}}건의 실적 소속 조직이 변경되었습니다.
-> 토스트 미노출",정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 정산 확정,미확정,[소속 조직 변경] 버튼,,Confirm Modal,회원유형 불일치,,선택한 회원의 유형과 조직 조건을 다시 확인해 주시기 바랍니다.,,,,,,,,
정산관리,매입 정산 확정,미확정,[소속 조직 변경] 버튼,,Confirm Modal,동일한 소속팀 포함,,선택된 {{n}}건 중 {{n}}건의 동일한 소속팀이 존재합니다.,,,,,,,,
정산관리,매입 정산 확정,미확정,페이지 이탈 시도,,Confirm Modal,소속조직을 변경한 항목이 있으나 [매입 정산 확정]을 하지 않은 상태,,"변경한 소속 조직 정보는 저장되지 않으며, 변경 내용을 적용하려면 매입 정산 확정을 완료해야 합니다.",,,,,취소,확인,,
정산관리,매입 정산 확정,확정,[매입 확정 취소] 버튼,,Destructive Modal,확정된 실적 취소 시도,,매입 정산 확정을 취소하시겠어요?,삭제/취소,선택한 실적의 매입 정산 확정을 취소 처리합니다.,,,취소,확인,,
정산관리,매입 정산 확정,확정,[매입 확정 취소] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 매입 정산 확정이 취소되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 정산 확정,확정,[매입 확정 취소] 버튼,,Confirm Modal,매입회계전기 실적 포함,,전기 상태를 확인한 후 다시 시도해 주시기 바랍니다.,,,,,,,,
정산관리,매입 회계 전기,미처리,[조회] 버튼,,Toast-Caution,매입조직 미입력,,매입조직을 먼저 조회해 주세요.,,-,-,-,-,-,,
정산관리,매입 회계 전기,미처리,1. [추가 정보 변경] 버튼,,Confirm Modal,시도,,선택한 추가정보로 변경을 진행합니다.,,,,,취소,확인,,
정산관리,매입 회계 전기,미처리,1. [추가 정보 변경] 버튼,,Toast-Sucess,성공,,추가정보변경이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 회계 전기,미처리,1. [추가 정보 변경] 버튼,,Confirm Modal,허용되지 않은 지급조건,,,,,,,,,,
정산관리,매입 회계 전기,미처리,1. [추가 정보 변경] 버튼,,Confirm Modal,회계전기 미반영시,,위 항목은 회계 전표가 생성되지 않아 추가 정보를 변경할 수 없습니다. 재조회 후 다시 시도해 주시기 바랍니다. ,,•2행 •5행 •8행,,,,,,
정산관리,매입 회계 전기,미처리,2. [매입처 변경 및 결재] 버튼,,Confirm Modal,시도,,선택한 매입처로 변경 결재 요청을 진행합니다.,,,,,취소,확인,,
정산관리,매입 회계 전기,미처리,2. [매입처 변경 및 결재] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 매입처 변경 결재 요청이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 회계 전기,미처리,2. [매입처 변경 및 결재] 버튼,,Confirm Modal,파트너에서 위수탁으로 매입처 변경 시도,,회원 유형이 달라 변경할 수 없습니다.,,,,,,확인,,
정산관리,매입 회계 전기,미처리,2. [매입처 변경 및 결재] 버튼,,Confirm Modal,회원유형 불일치,,회원 유형이 달라 변경할 수 없습니다.,,,,,,확인,,
정산관리,매입 회계 전기,미처리,2. [매입처 변경 및 결재] 버튼,,Confirm Modal,매입처 변경 결재 요청 대상에 부합하지 않는 경우,610,매입처 변경 결재가 필요한 실적이 존재합니다. 매입처가 변경된 실적은 결재를 요청하시기 바랍니다.,,,,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,증빙일 미입력,,증빙일을 입력해 주시기 바랍니다.,,,,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,증빙일 입력 + 전표일 미입력,,전표일을 입력해 주시기 바랍니다.,,,,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,거래처 MDM_ID가 없는 행이 존재할 경우,,거래처 SAP 채번 정보가 없습니다. n행,,,,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,이미 전표가 발행된 경우,605,이미 전표가 발행되었습니다.,정보/안내 메시지,,,,,확인,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,Confirm Modal,전표일이 증빙일보다 이전인 경우,,-,,,,,,확인,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,Confirm Modal,시도,,선택한 실적에 대한 회계 전표를 전송합니다.,,,,,취소,전송하기,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 회계 전표 전송이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,결재 요청 단계에서 회계전표전송 시,,회계 전표 전송에 실패했습니다.,,,매입처 변경 결재가 진행 중인 건이 있습니다. 해당 실적의 결재 여부 항목을 확인해 주시기 바랍니다.,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,결재 요청이 반려된 실적이 포함되어 있는 경우,,회계 전표 전송에 실패했습니다.,,,반려된 결재 요청 건이 포함되어 있어 전표를 전송할 수 없습니다. 해당 실적을 확인해 주시기 바랍니다.,,,,,
정산관리,매입 회계 전기,미처리,3. [회계 전표 전송] 모달에서 [확인] 버튼,,,매입처가 변경되었으나 결재 요청이 완료되지 않은 실적이 포함된 경우,,회계 전표 전송에 실패했습니다.,,,매입처가 변경된 실적이 포함되어 있습니다. 해당 실적에 대해 결재를 요청해 주시기 바랍니다.,,,,,
정산관리,매입 회계 전기,처리 완료,[조회] 버튼,,Toast-Caution,매입조직 미입력,,매입조직을 먼저 조회해 주세요.,,-,-,-,-,-,,
정산관리,매입 회계 전기 취소,취소 가능,[조회] 버튼,,Toast-Caution,전표부서 미입력,,전표부서를 먼저 조회해 주세요.,,-,-,-,-,-,,
정산관리,매입 회계 전기 취소,취소 가능,[회계 전표 취소] 버튼,,,지급일이 지난 전표가 포함된 경우,,회계 전표 취소에 실패했습니다.,,,지급일이 지난 회계전표는 취소할 수 없습니다. 지급일 이전의 전표만 선택해 주시기 바랍니다.,,,,,
정산관리,매입 회계 전기 취소,취소 가능,[회계 전표 취소] 버튼,,,성공,,,,,확인 필요,,,,,
정산관리,매뉴얼 매출/매입 입력,매출,새 매뉴얼 매출 만들기 > [등록] 버튼,,Confirm Modal,시도,,매뉴얼 매출건을 저장하시겠어요?,,,입력하신 매뉴얼 매출 정보가 시스템에 저장됩니다.,,취소,저장하기,,
정산관리,매뉴얼 매출/매입 입력,매출,새 매뉴얼 매출 만들기 > [등록] 버튼,,Toast-Caution,실패,,필수 정보를 입력해 주세요.,,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매출,새 매뉴얼 매출 만들기 > 모달 > [저장하기] 버튼,,Toast-Sucess,,,매뉴얼 매출 입력이 저장되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매출,[저장] 버튼,,Confirm Modal,시도,,"
변경된 매뉴얼 매출 정보가 바로 반영됩니다.
취소 / 저장하기",,,,,취소,저장하기,,
정산관리,매뉴얼 매출/매입 입력,매출,[결재 요청] 버튼,,Confirm Modal,시도,,"
입력하신 매뉴얼 매입 정보에 대해 결재가 요청됩니다. 이후 승인 절차가 진행됩니다.
취소 / 결재 요청하기",,,,,취소,결재 요청하기,,
정산관리,매뉴얼 매출/매입 입력,매출,[결재 요청] 버튼,,Toast-Sucess,성공,,매뉴얼 매출 {{n}}건의 결재요청이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매출,[삭제] 버튼,,Destructive Modal,시도,,"매뉴얼 매입 1건을 삭제하시겠어요?
삭제한 매입건은 복구할 수 없습니다.
취소 / 삭제하기",삭제/취소,,,,,,,
정산관리,매뉴얼 매출/매입 입력,매출,[삭제] 버튼,,Toast-Caution,결재완료 상태를 삭제 시도,,결재상태를 확인해 주세요.,,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매출,[삭제] 버튼,,Toast-Sucess,성공,,매뉴얼 매출 {{n}}건이 삭제되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매입,새 매뉴얼 매입 만들기 > [등록] 버튼,,Confirm Modal,시도,,매뉴얼 매입건을 저장하시겠어요?,,,입력하신 매뉴얼 매입 정보가 시스템에 저장됩니다.,,취소,저장하기,,
정산관리,매뉴얼 매출/매입 입력,매입,새 매뉴얼 매입 만들기 > [등록] 버튼,,Toast-Caution,실패,,필수 정보를 입력해 주세요.,,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 입력,매입,새 매뉴얼 매입 만들기 > [등록] 버튼,,Confirm Modal,실패,,매뉴얼 매입 입력이 저장에 실패했습니다.,,,허용 금액을 초과했습니다.,,-,확인,,
정산관리,매뉴얼 매출/매입 입력,매출,청구구분 변경 시도,모달 내 행동,Confirm Modal,매뉴얼 정산건인 경우,,청구구분값을 변경할 수 없습니다.,,,매뉴얼 정산건은 청구구분 변경이 불가합니다.,,-,확인,,
정산관리,매뉴얼 매출/매입 결재,매출,[반려] 버튼,,Destructive Modal,시도,,매뉴얼 매출건을 반려하시겠어요?,,,"해당 매출건이 반려되며, 이후 취소할 수 없습니다.",,취소,반려하기,,
정산관리,매뉴얼 매출/매입 결재,매출,[반려] 버튼,,Toast-Sucess,성공,,매뉴얼 매출 {{n}}건이 반려되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 결재,매출,[승인] 버튼,,Confirm Modal,시도,,매뉴얼 매출건을 승인하시겠어요?,,,"해당 매출건이 승인되며, 이후 수정할 수 없습니다.",,취소,승인하기,,
정산관리,매뉴얼 매출/매입 결재,매출,[승인] 버튼,,Confirm Modal,실패,,매뉴얼 매출 승인에 실패했습니다.,,,결재 중인 상태에서만 결재가 가능합니다.,,-,확인,,
정산관리,매뉴얼 매출/매입 결재,매출,[승인] 버튼,,Toast-Sucess,성공,,매뉴얼 매출 {{n}}건이 승인되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 결재,매입,[반려] 버튼,,Destructive Modal,시도,,"해당 매입건이 반려되며, 이후 취소할 수 없습니다.",,,,,취소,반려하기,,
정산관리,매뉴얼 매출/매입 결재,매입,[반려] 버튼,,Toast-Sucess,성공,,매뉴얼 매입 {{n}}건이 반려되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매뉴얼 매출/매입 결재,매입,[승인] 버튼,,Confirm Modal,시도,,"해당 매입건이 승인되며, 이후 수정할 수 없습니다.",,,,,취소,승인하기,,
정산관리,매뉴얼 매출/매입 결재,매입,[승인] 버튼,,Confirm Modal,실패,,결재 중인 상태에서만 결재가 가능합니다.,,,,,-,확인,,
정산관리,매뉴얼 매출/매입 결재,매입,[승인] 버튼,,Toast-Sucess,성공,,매뉴얼 매입 {{n}}건이 승인되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,"FT, O-NE 매입 정산 관리",매입,[계정과목 변경] 버튼,,Confirm Modal,시도,,계정과목을 변경하시겠어요?,,,입력한 내용으로 계정과목 정보를 저장합니다. 변경한 내용을 저장하시려면 [저장하기]를 눌러주세요.,,취소,저장하기,,
정산관리,"FT, O-NE 매입 정산 관리",매입,[계정과목 변경] 버튼,,,실패,,계정과목 변경에 실패했습니다.,,,4번째 행은 이미 정산 확정 되었습니다.,,,확인,,
정산관리,"FT, O-NE 매입 정산 관리",매입,[계정과목 변경] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 계정과목 정보가 성공적으로 변경되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,진행매출결재관리,,,,Confirm Modal,매출확정일 기간이 30일 이상,,조회기간은 30일을 넘길 수 없습니다.,,-,-,-,-,확인,,
정산관리,진행매출결재관리,,[승인] 버튼,,,,,선택한 진행매출 건을 승인하시겠어요?,,,"해당 진행매출 건이 승인되며, 이후에는 수정할 수 없습니다.",,취소,승인하기,,
정산관리,진행매출결재관리,,[반려] 버튼,,,,,선택한 진행매출 건을 반려하시겠어요?,,,"해당 진행매출 건이 반려되며, 이후에는 취소할 수 없습니다.",,취소,반려하기,,
정산관리,진행매출결재관리,모달,[반려하기] 버튼,,Confirm Modal,결재완료 / 반려 상태 포함된 선택,600,반려에 실패했습니다. 잠시 후 다시 시도해주세요.,,,,,-,확인,,
정산관리,진행매출결재관리,,[승인] 버튼,,Confirm Modal,결재완료 / 반려 상태 포함된 선택,600,승인에 실패했습니다. 잠시 후 다시 시도해주세요.,,,,,-,확인,,
정산관리,진행매출결재관리,모달,[승인하기] 버튼,,Toast-Sucess,성공,,진행매출 {{n}}건이 승인되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,진행매출결재관리,,[삭제] 버튼,,Destructive Modal,,,선택한 진행매출 건을 삭제하시겠어요?,삭제/취소,,"삭제된 진행매출 건은 복구할 수 없습니다.
- > 일반 컨펌 모달인데 delete modal로 디자인 수정 필요",,취소,삭제하기,,
정산관리,진행매출결재관리,,[삭제] 버튼,,Confirm Modal,기안자가 아닌 사용자가 삭제하려는 경우,,삭제할 수 없는 실적입니다.,,,실적 삭제는 기안자만 가능합니다. 본인이 기안한 실적인지 다시 한 번 확인해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출결재관리,,[반려] 버튼,,Confirm Modal,결재자가 아닌 사용자가 반려하려는 경우,,반려할 수 없는 실적입니다.,,,반려 기능은 결재자만 사용 가능합니다. 각 조직별 결재자 정보는 기준정보 > 진행매출 결재자 정보 메뉴에서 확인 가능합니다.,,-,확인,,
정산관리,진행매출결재관리,,[승인] 버튼,,Confirm Modal,결재자가 아닌 사용자가 승인하려는 경우,,승인할 수 없는 실적입니다.,,,승인 기능은 결재자만 사용 가능합니다. 각 조직별 결재자 정보는 기준정보 > 진행매출 결재자 정보 메뉴에서 확인 가능합니다.,,-,확인,,
정산관리,진행매출결재관리,모달,[삭제하기] 버튼,,Toast-Sucess,성공 (결재완료/반려),,진행매출 {{n}}건이 삭제되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,매입처 변경 결재관리,,구분/고객사명/상차지가 동일한 정보 생성 시,,,,,,,,구분/고객사명/상차지가 {n}번째 열과 동일한 정보입니다.,,,,,
정산관리,정산조직변경,[조직 정보 변경] 모달,[변경하기] 버튼,,Confirm Modal,시도,,정산 조직 정보를 변경하시겠어요?,,,"입력한 내용으로 정산 조직 정보를 저장합니다.
변경한 내용을 저장하시려면 [저장하기]를 눌러주세요.",,취소,저장하기,,
정산관리,정산조직변경,[조직 정보 변경] 모달,[변경하기] 버튼,,,실패,,정산조직변경에 실패했습니다.,,,4번째 행은 이미 정산 확정 되었습니다.,,,확인,,
정산관리,정산조직변경,[조직 정보 변경] 모달,[변경하기] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 정산조직변경이 완료되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,개별차주 지급내역,,케이스 확인 필요,,,,,,,,,,,,,
정산관리,회계전표현황,,케이스 확인 필요,,,,,,,,,,,,,
정산관리,매입/매출 실적 상세,,케이스 확인 필요,,,,,,,,,,,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,계약서유무 미입력,,입력되지 않은 필수 항목이 있습니다.,,,계약서 보유 여부를 선택해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,계약기간 시작일 미입력,,입력되지 않은 필수 항목이 있습니다.,,,계약기간을 입력해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,계약기간 종료일 미입력,,입력되지 않은 필수 항목이 있습니다.,,,계약기간을 입력해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,계약기간 시작일이 종료일보다 늦은 경우,,계약기간 시작일이 계약기간 종료일보다 과거일입니다.,,,,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,계약서 및 기타 첨부 미입력,,입력되지 않은 필수 항목이 있습니다,,,계약서 또는 기타 첨부파일을 업로드해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,유형 (1) 미입력,,입력되지 않은 필수 항목이 있습니다,,,유형을 선택해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,세부유형 (1-1) 미입력,,입력되지 않은 필수 항목이 있습니다,,,세부유형(1-1)을 선택해 주시기 바랍니다.,,-,확인,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,금액 산출근기 (2) 미입력,,입력되지 않은 필수 항목이 있습니다,,,금액 산출근기(2)를 선택해 주시기 바랍니다.,,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,금액 산출근기 (2-1) 미입력,,입력되지 않은 필수 항목이 있습니다,,,금액산출근기(2-1)에 대한 자료를 첨부해 주시기 바랍니다.,,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,금액 산출근기 (2-2) 미입력,,입력되지 않은 필수 항목이 있습니다,,,"아래 금액 산출 근기를 모두 입력해  주시기 바랍니다.
(원가전표번호, 원가발생월, 원가금액, 원가항목, 직접이익율)",,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,청구예정월 미입력,,입력되지 않은 필수 항목이 있습니다,,,청구예정월을 입력해 주시기 바랍니다.,,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,청구예정월이 증빙일 보다 과거날짜,,청구예정월이 증빙일 보다 과거일입니다.,,,,,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Confirm Modal,청구예정월 미준수 사유 미입력,,청구예정월 미준수 사유를 입력하세요.,,,,,-,,,
정산관리,진행매출표준화,,[저장] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 진행매출표준화건이 저장되었습니다.,정보/안내 메시지,-,-,-,-,-,,
정산관리,진행매출표준화,,[삭제] 버튼,,Destructive Modal,해당 결재요청의 작성자(요청자) 본인일 경우만 삭제 가능,,진행매출표준화건을 삭제하시겠습니까?,삭제/취소,,삭제하면 해당 진행매출표준화건은 복구할 수 없습니다.,,취소,삭제하기,,
정산관리,진행매출표준화,,[삭제] 버튼,,Toast-Sucess,성공,,총 {{n}}건의 진행매출표준화건이 삭제되었습니다.,정보/안내 메시지,-,-,-,-,-,,
회원관리,화주(13코드)/파트너,,[저장] 버튼,,Confirm Modal,사업자 등록증 이미지 미첨부,,사업자 등록증 필수 정보를 입력해 주세요.,,-,-,-,-,확인,,
